,Path,Class,Length
17256,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4703\4703_73029_4703-73029-0002.npy,1,892
17257,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4703\4703_73029_4703-73029-0006.npy,1,901
17258,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4703\4703_73029_4703-73029-0030.npy,1,884
17259,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4703\4703_73029_4703-73029-0042.npy,1,743
17260,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_16048_4705-16048-0000.npy,1,521
17261,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_16048_4705-16048-0023.npy,1,223
17262,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_16048_4705-16048-0025.npy,1,1053
17263,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94462_4705-94462-0004.npy,1,1032
17264,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94462_4705-94462-0019.npy,1,784
17265,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94462_4705-94462-0025.npy,1,814
17266,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94462_4705-94462-0030.npy,1,871
17267,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94467_4705-94467-0001.npy,1,478
17268,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94467_4705-94467-0033.npy,1,850
17269,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94473_4705-94473-0010.npy,1,883
17270,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94473_4705-94473-0014.npy,1,990
17271,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94473_4705-94473-0017.npy,1,995
17272,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4705\4705_94473_4705-94473-0030.npy,1,777
17273,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_18009_4706-18009-0000.npy,1,330
17274,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_18009_4706-18009-0003.npy,1,792
17275,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_18009_4706-18009-0010.npy,1,897
17276,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_18009_4706-18009-0015.npy,1,966
17277,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_18009_4706-18009-0016.npy,1,692
17278,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_18009_4706-18009-0020.npy,1,961
17279,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_18009_4706-18009-0027.npy,1,917
17280,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_18009_4706-18009-0043.npy,1,962
17281,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28494_4706-28494-0008.npy,1,266
17282,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28494_4706-28494-0011.npy,1,986
17283,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28494_4706-28494-0014.npy,1,986
17284,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28494_4706-28494-0017.npy,1,912
17285,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28494_4706-28494-0030.npy,1,514
17286,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28494_4706-28494-0032.npy,1,588
17287,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28494_4706-28494-0042.npy,1,951
17288,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28494_4706-28494-0043.npy,1,753
17289,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28495_4706-28495-0002.npy,1,170
17290,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28495_4706-28495-0008.npy,1,891
17291,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28495_4706-28495-0016.npy,1,445
17292,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4706\4706_28495_4706-28495-0018.npy,1,1032
17293,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_17347_4710-17347-0000.npy,1,260
17294,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_17347_4710-17347-0011.npy,1,178
17295,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_17347_4710-17347-0017.npy,1,658
17296,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_17347_4710-17347-0020.npy,1,222
17297,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_24606_4710-24606-0008.npy,1,510
17298,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_24606_4710-24606-0021.npy,1,910
17299,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_24606_4710-24606-0026.npy,1,933
17300,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_24607_4710-24607-0002.npy,1,1000
17301,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_24607_4710-24607-0004.npy,1,214
17302,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_964_4710-964-0014.npy,1,1071
17303,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_964_4710-964-0024.npy,1,847
17304,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_964_4710-964-0028.npy,1,758
17305,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_964_4710-964-0045.npy,1,366
17306,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4710\4710_964_4710-964-0060.npy,1,615
17307,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4738\4738_291945_4738-291945-0009.npy,1,875
17308,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4738\4738_291945_4738-291945-0010.npy,1,978
17309,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4738\4738_291945_4738-291945-0012.npy,1,990
17310,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4738\4738_291945_4738-291945-0024.npy,1,104
17311,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4738\4738_291945_4738-291945-0030.npy,1,920
17312,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4738\4738_291957_4738-291957-0004.npy,1,860
17313,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4738\4738_291957_4738-291957-0012.npy,1,927
17314,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4738\4738_291957_4738-291957-0027.npy,1,818
17315,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4738\4738_291957_4738-291957-0030.npy,1,795
17316,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_134809_474-134809-0011.npy,1,931
17317,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_134809_474-134809-0013.npy,1,236
17318,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_134809_474-134809-0016.npy,1,767
17319,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_134809_474-134809-0020.npy,1,552
17320,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_134809_474-134809-0035.npy,1,931
17321,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_134809_474-134809-0040.npy,1,699
17322,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_134809_474-134809-0047.npy,1,699
17323,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141422_474-141422-0002.npy,1,845
17324,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141422_474-141422-0004.npy,1,895
17325,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141422_474-141422-0005.npy,1,878
17326,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141422_474-141422-0012.npy,1,896
17327,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141422_474-141422-0013.npy,1,560
17328,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141422_474-141422-0016.npy,1,984
17329,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141422_474-141422-0026.npy,1,292
17330,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141422_474-141422-0029.npy,1,778
17331,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141422_474-141422-0036.npy,1,921
17332,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141425_474-141425-0001.npy,1,915
17333,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141425_474-141425-0005.npy,1,992
17334,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\474\474_141425_474-141425-0036.npy,1,636
17335,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4741\4741_27757_4741-27757-0020.npy,1,911
17336,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4741\4741_27757_4741-27757-0034.npy,1,976
17337,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4741\4741_27757_4741-27757-0048.npy,1,910
17338,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4741\4741_27757_4741-27757-0050.npy,1,954
17339,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4741\4741_27757_4741-27757-0061.npy,1,893
17340,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4741\4741_27757_4741-27757-0069.npy,1,968
17341,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4741\4741_27757_4741-27757-0080.npy,1,997
17342,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4741\4741_27757_4741-27757-0093.npy,1,952
17343,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4742\4742_41609_4742-41609-0002.npy,1,849
17344,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4742\4742_41609_4742-41609-0004.npy,1,472
17345,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4742\4742_41609_4742-41609-0007.npy,1,809
17346,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4742\4742_41609_4742-41609-0018.npy,1,691
17347,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4742\4742_41609_4742-41609-0024.npy,1,966
17348,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4742\4742_41609_4742-41609-0026.npy,1,539
17349,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4742\4742_74181_4742-74181-0004.npy,1,841
17350,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4742\4742_74181_4742-74181-0010.npy,1,249
17351,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4742\4742_74181_4742-74181-0033.npy,1,1008
17352,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0010.npy,1,420
17353,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0016.npy,1,280
17354,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0035.npy,1,763
17355,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0038.npy,1,476
17356,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0052.npy,1,586
17357,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0053.npy,1,232
17358,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0056.npy,1,376
17359,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0058.npy,1,383
17360,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0061.npy,1,999
17361,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4757\4757_1811_4757-1811-0065.npy,1,218
17362,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25377_4791-25377-0019.npy,1,899
17363,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25377_4791-25377-0028.npy,1,184
17364,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25377_4791-25377-0035.npy,1,912
17365,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0004.npy,1,965
17366,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0009.npy,1,243
17367,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0011.npy,1,425
17368,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0025.npy,1,253
17369,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0034.npy,1,547
17370,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0038.npy,1,927
17371,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0039.npy,1,620
17372,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0040.npy,1,864
17373,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0045.npy,1,182
17374,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0047.npy,1,988
17375,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0052.npy,1,900
17376,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25378_4791-25378-0053.npy,1,871
17377,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25379_4791-25379-0000.npy,1,715
17378,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25379_4791-25379-0022.npy,1,760
17379,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25379_4791-25379-0024.npy,1,806
17380,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25379_4791-25379-0036.npy,1,736
17381,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25379_4791-25379-0044.npy,1,1030
17382,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4791\4791_25379_4791-25379-0049.npy,1,977
17383,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0002.npy,1,793
17384,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0008.npy,1,891
17385,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0009.npy,1,317
17386,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0022.npy,1,464
17387,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0023.npy,1,899
17388,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0024.npy,1,447
17389,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0032.npy,1,787
17390,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0035.npy,1,900
17391,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0049.npy,1,809
17392,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0051.npy,1,1009
17393,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25949_4799-25949-0052.npy,1,447
17394,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25950_4799-25950-0001.npy,1,753
17395,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25950_4799-25950-0009.npy,1,570
17396,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25950_4799-25950-0020.npy,1,341
17397,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25950_4799-25950-0024.npy,1,494
17398,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25950_4799-25950-0034.npy,1,977
17399,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25950_4799-25950-0053.npy,1,497
17400,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4799\4799_25950_4799-25950-0089.npy,1,169
17401,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4821\4821_27466_4821-27466-0004.npy,1,767
17402,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4821\4821_27466_4821-27466-0016.npy,1,948
17403,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4821\4821_27466_4821-27466-0022.npy,1,773
17404,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4821\4821_27466_4821-27466-0027.npy,1,958
17405,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4821\4821_27466_4821-27466-0028.npy,1,743
17406,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4821\4821_27466_4821-27466-0077.npy,1,1032
17407,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36027_4824-36027-0005.npy,1,461
17408,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36027_4824-36027-0009.npy,1,949
17409,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36027_4824-36027-0010.npy,1,224
17410,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36027_4824-36027-0044.npy,1,976
17411,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36027_4824-36027-0045.npy,1,389
17412,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36029_4824-36029-0000.npy,1,1016
17413,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36029_4824-36029-0004.npy,1,926
17414,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36029_4824-36029-0006.npy,1,983
17415,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36029_4824-36029-0026.npy,1,819
17416,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36029_4824-36029-0027.npy,1,878
17417,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36029_4824-36029-0030.npy,1,814
17418,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36048_4824-36048-0000.npy,1,831
17419,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36048_4824-36048-0007.npy,1,826
17420,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4824\4824_36048_4824-36048-0029.npy,1,927
17421,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125116_483-125116-0004.npy,1,519
17422,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125116_483-125116-0008.npy,1,901
17423,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125116_483-125116-0025.npy,1,438
17424,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125116_483-125116-0033.npy,1,945
17425,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125116_483-125116-0038.npy,1,965
17426,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125116_483-125116-0042.npy,1,886
17427,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125116_483-125116-0046.npy,1,889
17428,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0012.npy,1,941
17429,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0015.npy,1,909
17430,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0021.npy,1,887
17431,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0026.npy,1,531
17432,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0033.npy,1,598
17433,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0039.npy,1,824
17434,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0043.npy,1,821
17435,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0044.npy,1,578
17436,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0054.npy,1,581
17437,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0072.npy,1,886
17438,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\483\483_125126_483-125126-0078.npy,1,912
17439,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0003.npy,1,893
17440,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0009.npy,1,930
17441,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0018.npy,1,903
17442,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0020.npy,1,953
17443,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0038.npy,1,964
17444,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0041.npy,1,336
17445,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0044.npy,1,836
17446,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0045.npy,1,953
17447,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0053.npy,1,906
17448,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4836\4836_26485_4836-26485-0099.npy,1,986
17449,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26659_4841-26659-0011.npy,1,865
17450,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26659_4841-26659-0015.npy,1,824
17451,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26659_4841-26659-0024.npy,1,763
17452,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26659_4841-26659-0031.npy,1,1038
17453,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26659_4841-26659-0036.npy,1,361
17454,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26659_4841-26659-0040.npy,1,922
17455,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26659_4841-26659-0078.npy,1,957
17456,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26659_4841-26659-0086.npy,1,149
17457,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26660_4841-26660-0006.npy,1,839
17458,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26660_4841-26660-0011.npy,1,590
17459,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26660_4841-26660-0027.npy,1,888
17460,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26660_4841-26660-0038.npy,1,992
17461,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4841\4841_26660_4841-26660-0040.npy,1,934
17462,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_24734_4863-24734-0003.npy,1,313
17463,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_24734_4863-24734-0009.npy,1,368
17464,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_24734_4863-24734-0014.npy,1,616
17465,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0004.npy,1,206
17466,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0006.npy,1,361
17467,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0007.npy,1,950
17468,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0025.npy,1,185
17469,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0028.npy,1,206
17470,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0045.npy,1,298
17471,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0046.npy,1,155
17472,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0047.npy,1,911
17473,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0049.npy,1,380
17474,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0050.npy,1,894
17475,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0051.npy,1,924
17476,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0054.npy,1,962
17477,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258982_4863-258982-0063.npy,1,306
17478,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258985_4863-258985-0011.npy,1,881
17479,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258985_4863-258985-0014.npy,1,953
17480,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258985_4863-258985-0016.npy,1,911
17481,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258985_4863-258985-0018.npy,1,803
17482,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258985_4863-258985-0028.npy,1,997
17483,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_258985_4863-258985-0042.npy,1,541
17484,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_32138_4863-32138-0009.npy,1,659
17485,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\4863\4863_32138_4863-32138-0020.npy,1,949
17486,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_128340_489-128340-0002.npy,1,970
17487,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_128340_489-128340-0010.npy,1,882
17488,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_128340_489-128340-0030.npy,1,785
17489,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_128340_489-128340-0037.npy,1,996
17490,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75909_489-75909-0010.npy,1,561
17491,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75909_489-75909-0028.npy,1,950
17492,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75909_489-75909-0030.npy,1,957
17493,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75909_489-75909-0035.npy,1,1038
17494,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75912_489-75912-0004.npy,1,442
17495,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75912_489-75912-0006.npy,1,920
17496,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75912_489-75912-0014.npy,1,275
17497,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75912_489-75912-0019.npy,1,975
17498,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\489\489_75912_489-75912-0023.npy,1,146
